                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.8289,                 3.2091,                 3.3505,                0.01512,                0.42953,                0.06427,                0.02026,                 3.1692,                 2.5597,                 2.6063,               0.070058,              0.0033269,              0.0033269
                     25,                 1.3313,                0.77921,                 1.1342,                0.05203,                0.78709,                0.65424,                 0.3852,                 1.2694,                0.71028,                 1.1067,               0.009208,               0.009208,               0.009208
                     25,                 1.4367,                   1.12,               0.009208,               0.009208,               0.009208
                     25,                 1.0514,                 1.0462,               0.009208,               0.009208,               0.009208
                     26,                 1.3265,                 0.7743,                 1.1348,                0.05888,                0.79053,                0.65704,                 0.3847,                 1.2624,                0.70972,                  1.105,               0.009175,               0.009175,               0.009175
                     26,                 1.4349,                 1.1196,               0.009175,               0.009175,               0.009175
                     26,                 1.0523,                  1.045,               0.009175,               0.009175,               0.009175
                     27,                 1.3252,                0.78107,                 1.1373,                 0.0548,                0.79081,                0.66034,                0.38666,                  1.262,                0.70156,                 1.1037,               0.009142,               0.009142,               0.009142
                     27,                 1.4325,                 1.1219,               0.009142,               0.009142,               0.009142
                     27,                 1.0522,                 1.0487,               0.009142,               0.009142,               0.009142
                     28,                  1.312,                0.76804,                 1.1273,                0.05206,                0.78682,                0.65953,                0.38764,                  1.253,                0.69598,                 1.0977,               0.009109,               0.009109,               0.009109
                     28,                 1.4213,                 1.1136,               0.009109,               0.009109,               0.009109
                     28,                 1.0498,                 1.0423,               0.009109,               0.009109,               0.009109
                     29,                 1.3082,                0.76044,                 1.1254,                0.05799,                0.78613,                0.66388,                0.39212,                 1.2521,                0.69051,                 1.0999,               0.009076,               0.009076,               0.009076
                     29,                 1.4318,                 1.1216,               0.009076,               0.009076,               0.009076
                     29,                 1.0501,                 1.0466,               0.009076,               0.009076,               0.009076
                     30,                 1.3086,                0.76237,                 1.1269,                0.05583,                0.77897,                0.65844,                0.39156,                 1.2459,                0.68826,                 1.0921,               0.009043,               0.009043,               0.009043
                     30,                 1.4313,                 1.1193,               0.009043,               0.009043,               0.009043
                     30,                 1.0511,                 1.0458,               0.009043,               0.009043,               0.009043
                     31,                 1.3082,                0.76132,                 1.1235,                0.05648,                0.79136,                0.66448,                0.39454,                 1.2388,                0.68618,                 1.0914,                0.00901,                0.00901,                0.00901
                     31,                 1.4251,                 1.1141,                0.00901,                0.00901,                0.00901
                     31,                 1.0497,                 1.0428,                0.00901,                0.00901,                0.00901
                     32,                 1.3007,                0.75895,                 1.1207,                0.06368,                0.79631,                0.66872,                 0.3972,                 1.2325,                0.67854,                 1.0898,               0.008977,               0.008977,               0.008977
                     32,                 1.4287,                 1.1097,               0.008977,               0.008977,               0.008977
                     32,                 1.0492,                 1.0422,               0.008977,               0.008977,               0.008977
                     33,                 1.2998,                0.75565,                 1.1183,                0.05787,                0.80099,                0.66768,                0.39622,                  1.255,                0.69332,                 1.0907,               0.008944,               0.008944,               0.008944
                     33,                 1.4305,                  1.115,               0.008944,               0.008944,               0.008944
                     33,                 1.0487,                 1.0419,               0.008944,               0.008944,               0.008944
                     34,                 1.3041,                0.75837,                 1.1102,                0.05073,                0.80829,                0.67329,                 0.3977,                 1.2527,                 0.6954,                 1.0867,               0.008911,               0.008911,               0.008911
                     34,                 1.4272,                 1.1103,               0.008911,               0.008911,               0.008911
                     34,                 1.0482,                 1.0405,               0.008911,               0.008911,               0.008911
                     35,                 1.3148,                0.75854,                 1.1132,                0.05562,                 0.8153,                0.67372,                0.40315,                 1.2469,                0.68733,                 1.0832,               0.008878,               0.008878,               0.008878
                     35,                 1.4326,                 1.1164,               0.008878,               0.008878,               0.008878
                     35,                 1.0502,                 1.0431,               0.008878,               0.008878,               0.008878
                     36,                 1.3134,                0.76269,                  1.112,                0.05805,                0.81296,                0.67691,                0.40284,                 1.2459,                0.68698,                 1.0799,               0.008845,               0.008845,               0.008845
                     36,                 1.4287,                 1.1127,               0.008845,               0.008845,               0.008845
                     36,                 1.0485,                 1.0395,               0.008845,               0.008845,               0.008845
